Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Code,RFM_Score,Customer_Segment,Cluster,Cluster_Name,PCA1,PCA2,Average_Order_Value,Purchase_Frequency,Profit_Margin,CLV_Simple
CUST0321,26,7,847.3165628628665,4,4,5,445,13,Champions,0,Cluster 0,1.5537398480143774,-0.03589957353602175,121.04522326612378,5.0352467270896275,0.25,152.37314107014575
CUST0322,170,3,299.75348428581486,1,1,2,112,4,Lost Customers,1,Cluster 1,-1.6245055001001523,0.48437118338724844,99.91782809527162,5.0352467270896275,0.25,125.77772922365511
CUST0323,58,2,180.8231615564732,3,1,1,311,5,Others,1,Cluster 1,-1.537275105519312,-1.0868287966250625,90.4115807782366,5.0352467270896275,0.25,113.81115405115382
CUST0324,43,5,663.8985822964136,3,3,4,334,10,Need Attention,0,Cluster 0,0.4791651901312009,-0.30459619055882553,132.77971645928272,5.0352467270896275,0.25,167.14465818137302
CUST0325,34,4,625.9146637419643,4,2,4,424,10,Potential Loyalists,0,Cluster 0,0.16135573325179034,-0.5763556395705235,156.47866593549108,5.0352467270896275,0.25,196.97717262775816
CUST0326,79,3,317.7683148782162,2,1,2,212,5,Others,1,Cluster 1,-1.066757079960716,-0.5530653072959157,105.92277162607206,5.0352467270896275,0.25,133.33682228861036
CUST0327,25,7,709.4426340721794,4,4,4,444,12,Champions,0,Cluster 0,1.2515916101544928,-0.2178845174856023,101.34894772459707,5.0352467270896275,0.25,127.57923933106379
CUST0328,74,5,896.7375371997035,3,3,5,335,11,Need Attention,0,Cluster 0,0.8227317281269931,0.3440652535869204,179.3475074399407,5.0352467270896275,0.25,225.764737462161
CUST0329,201,4,666.2905520089429,1,2,4,124,7,About to Sleep,1,Cluster 1,-0.6982415900990353,1.4182398480460998,166.57263800223572,5.0352467270896275,0.25,209.68358258086067
CUST0330,7,5,630.4627751129315,5,3,4,534,12,Potential Loyalists,0,Cluster 0,0.6092476630702561,-0.7651246969078599,126.0925550225863,5.0352467270896275,0.25,158.7267812469616
CUST0331,41,7,1086.485500001942,4,4,5,445,13,Champions,0,Cluster 0,2.0024331409718608,0.4342626970354715,155.2122142859917,5.0352467270896275,0.25,195.38294849696842
CUST0332,82,3,309.2780408682265,2,1,2,212,5,Others,1,Cluster 1,-1.1027748763391692,-0.5286198922373005,103.09268028940885,5.0352467270896275,0.25,129.7742702535358
CUST0333,149,2,122.91131625854109,1,1,1,111,3,Lost Customers,1,Cluster 1,-2.184102810873147,-0.0986841192388615,61.455658129270546,5.0352467270896275,0.25,77.36110036413714
CUST0334,36,7,842.4897064056956,4,4,5,445,13,Champions,0,Cluster 0,1.4860917717046616,0.07458678264775603,120.3556723436708,5.0352467270896275,0.25,151.505126313785
CUST0335,149,4,408.6551550729056,1,2,2,122,5,Lost Customers,1,Cluster 1,-0.9777427896593148,0.4943983617328613,102.1637887682264,5.0352467270896275,0.25,128.604970755572
CUST0336,84,7,566.9884943680482,2,4,3,243,9,At Risk,0,Cluster 0,0.5979909578333609,0.29317073245425046,80.99835633829261,5.0352467270896275,0.25,101.96167716300681
CUST0337,122,4,727.9801545222244,2,2,4,224,8,About to Sleep,1,Cluster 1,-0.11122437813439948,0.5745022870201347,181.9950386305561,5.0352467270896275,0.25,229.0974806527645
CUST0338,16,9,1066.4371540546108,5,5,5,555,15,Champions,0,Cluster 0,2.6682191124435573,0.3584216460655607,118.49301711717898,5.0352467270896275,0.25,149.16039415556267
CUST0339,138,5,550.8431312160739,1,3,3,133,7,Others,1,Cluster 1,-0.31353173323586986,0.6619998017138634,110.16862624321477,5.0352467270896275,0.25,138.6815536797769
CUST0340,35,6,832.0302436386178,4,4,5,445,13,Champions,0,Cluster 0,1.1842402042643385,-0.07000699742865336,138.67170727310295,5.0352467270896275,0.25,174.56156504670562
CUST0341,87,5,683.4869219291229,2,3,4,234,9,Others,0,Cluster 0,0.2726682477941724,0.23198395687224624,136.6973843858246,5.0352467270896275,0.25,172.07626433260901
CUST0342,117,6,579.9362747510212,2,4,3,243,9,At Risk,0,Cluster 0,0.15504003700288707,0.5734254417275144,96.65604579183686,5.0352467270896275,0.25,121.67175955669293
CUST0343,1,6,260.88657840009967,5,4,1,541,10,Loyal Customers,1,Cluster 1,0.10239169236549008,-1.1715708163036838,43.48109640001661,5.0352467270896275,0.25,54.73451208461306
CUST0344,19,4,450.7222397107068,5,2,3,523,10,Potential Loyalists,1,Cluster 1,-0.14449524179753181,-0.967476448950583,112.6805599276767,5.0352467270896275,0.25,141.8436051456152
CUST0345,49,6,832.2772083032363,3,4,5,345,12,Loyal Customers,0,Cluster 0,1.1051722010892913,0.09332787318380571,138.71286805053938,5.0352467270896275,0.25,174.61337871417345
CUST0346,353,3,240.15857161604495,1,1,1,111,3,Lost Customers,1,Cluster 1,-2.7983042988733082,2.541774838961537,80.05285720534832,5.0352467270896275,0.25,100.77147180935086
CUST0347,52,3,426.17414875829115,3,1,2,312,6,Others,1,Cluster 1,-0.6711643415870052,-0.7335469974168338,142.05804958609704,5.0352467270896275,0.25,178.82433230878277
CUST0348,62,6,641.371238984838,3,4,4,344,11,Loyal Customers,0,Cluster 0,0.6049982953143701,0.008852855399796213,106.895206497473,5.0352467270896275,0.25,134.5609346644927
CUST0349,123,4,637.9415419688567,2,2,4,224,8,About to Sleep,1,Cluster 1,-0.3179434433589981,0.4749067037326694,159.48538549221416,5.0352467270896275,0.25,200.76206632957474
CUST0350,100,5,289.82222430982097,2,3,1,231,6,Others,1,Cluster 1,-0.680211273208674,-0.1029946500525398,57.964444861964196,5.0352467270896275,0.25,72.9663203196931
CUST0351,112,3,449.70136137248556,2,1,3,213,6,About to Sleep,1,Cluster 1,-0.9598604517096897,-0.00578074988632555,149.90045379082852,5.0352467270896275,0.25,188.6964423348798
CUST0352,4,2,367.123383018831,5,1,2,512,8,New Customers,1,Cluster 1,-0.8142134682903405,-1.4854883434956916,183.5616915094155,5.0352467270896275,0.25,231.06960159795509
CUST0353,244,4,435.5916992560409,1,2,2,122,5,Lost Customers,1,Cluster 1,-1.45787530273533,1.6339511364747898,108.89792481401022,5.0352467270896275,0.25,137.08197987664934
CUST0354,185,3,468.5518474051947,1,1,3,113,5,About to Sleep,1,Cluster 1,-1.33293074044818,0.8675922825006649,156.1839491350649,5.0352467270896275,0.25,196.60617967656708
CUST0355,103,1,44.038289149114135,2,1,1,211,4,Others,1,Cluster 1,-2.3827839081640056,-0.8518254335354117,44.038289149114135,5.0352467270896275,0.25,55.4359128261759
CUST0356,200,5,464.34814356387386,1,3,3,133,7,Others,1,Cluster 1,-0.8592519768078853,1.2771262006171848,92.86962871277477,5.0352467270896275,0.25,116.90537350550701
CUST0357,10,3,345.66562959155914,5,1,2,512,8,New Customers,1,Cluster 1,-0.6120599489403381,-1.3221026140395011,115.22187653051971,5.0352467270896275,0.25,145.04264417235612
CUST0358,71,3,566.0746187295081,3,1,3,313,7,Others,1,Cluster 1,-0.4668591944726011,-0.3394486293308561,188.6915395765027,5.0352467270896275,0.25,237.52711427052202
CUST0359,73,2,148.15131037793475,3,1,1,311,5,Others,1,Cluster 1,-1.6955290564641332,-0.9525193582303476,74.07565518896737,5.0352467270896275,0.25,93.24730008681694
CUST0360,109,6,1056.49852661981,2,4,5,245,11,At Risk,0,Cluster 0,1.2645719601603624,1.0690469177117115,176.08308776996833,5.0352467270896275,0.25,221.65544784739217
CUST0361,170,4,579.6709183725304,1,2,3,123,6,About to Sleep,1,Cluster 1,-0.7153397765371284,0.9502288996201864,144.9177295931326,5.0352467270896275,0.25,182.42413090777015
CUST0362,189,4,494.79495528218064,1,2,3,123,6,About to Sleep,1,Cluster 1,-1.0128998476088538,1.066621327705292,123.69873882054516,5.0352467270896275,0.25,155.71341744781617
CUST0363,29,10,1241.987651977116,4,5,5,455,14,Champions,0,Cluster 0,3.2704292768527554,0.8467212629009818,124.1987651977116,5.0352467270896275,0.25,156.3428564925876
CUST0364,8,6,1083.799102398773,5,4,5,545,14,Champions,0,Cluster 0,1.8999239538765718,-0.07336707812005291,180.63318373312882,5.0352467270896275,0.25,227.38316179900406
CUST0365,140,6,905.8873050740089,1,4,5,145,10,At Risk,0,Cluster 0,0.7519975591528955,1.2439647836544505,150.9812175123348,5.0352467270896275,0.25,190.05692033274775
CUST0366,19,7,555.0812605908532,5,4,3,543,12,Loyal Customers,0,Cluster 0,0.9410668532900024,-0.47846421873570083,79.29732294155045,5.0352467270896275,0.25,99.82039645210278
CUST0367,57,5,549.0904929630117,3,3,3,333,9,Need Attention,0,Cluster 0,0.1432102482693132,-0.28340910424553195,109.81809859260234,5.0352467270896275,0.25,138.24030537840173
CUST0368,18,4,606.8373024668178,5,2,4,524,11,Potential Loyalists,0,Cluster 0,0.20975473512581097,-0.7862449821074445,151.70932561670446,5.0352467270896275,0.25,190.97347132012143
CUST0369,164,3,279.2361136080205,1,1,1,111,3,Lost Customers,1,Cluster 1,-1.6361926575108732,0.38915256606294335,93.07870453600684,5.0352467270896275,0.25,117.16856059416773
CUST0370,114,4,307.59585847497505,2,2,2,222,6,Others,1,Cluster 1,-1.0043324508161775,-0.03803237608403758,76.89896461874376,5.0352467270896275,0.25,96.80131497827765
CUST0371,101,4,271.0094980349767,2,2,1,221,5,Others,1,Cluster 1,-1.0120876288638345,-0.2346187241116298,67.75237450874417,5.0352467270896275,0.25,85.2874804994262
CUST0372,38,3,230.28493463684399,4,1,1,411,6,New Customers,1,Cluster 1,-1.0289127736259784,-1.1385932167204271,76.76164487894799,5.0352467270896275,0.25,96.62845528568478
CUST0373,197,3,224.2039655382377,1,1,1,111,3,Lost Customers,1,Cluster 1,-1.9467389385767662,0.7054460698435493,74.73465517941257,5.0352467270896275,0.25,94.07685697307726
CUST0374,56,4,491.36421677540875,3,2,3,323,8,Others,1,Cluster 1,-0.26417537942437075,-0.486399908747529,122.84105419385219,5.0352467270896275,0.25,154.63375402045844
CUST0375,96,7,765.7768071036214,2,4,4,244,10,At Risk,0,Cluster 0,0.9735864972819057,0.6785087546626218,109.39668672908877,5.0352467270896275,0.25,137.70982720177338
CUST0376,46,7,981.5705454259631,3,4,5,345,12,Loyal Customers,0,Cluster 0,1.739750809338096,0.3628676758369997,140.22436363228044,5.0352467270896275,0.25,176.51606700941647
CUST0377,68,3,212.0365580332355,3,1,1,311,5,Others,1,Cluster 1,-1.2402695010224414,-0.8117891844417119,70.67885267774517,5.0352467270896275,0.25,88.97136540501658
CUST0378,5,6,651.7536220156527,5,4,4,544,13,Champions,0,Cluster 0,0.9523440950829972,-0.6420839459791629,108.62560366927545,5.0352467270896275,0.25,136.73917883846357
CUST0379,39,4,567.2708564152147,4,2,3,423,9,Potential Loyalists,1,Cluster 1,0.001984407552515232,-0.5905837582305675,141.81771410380367,5.0352467270896275,0.25,178.52179519612747
CUST0380,132,3,417.1307402292052,2,1,2,212,5,Others,1,Cluster 1,-1.146323886378292,0.18687866711058965,139.04358007640172,5.0352467270896275,0.25,175.02968287563158
CUST0381,48,8,985.0159393133877,3,5,5,355,13,Loyal Customers,0,Cluster 0,2.0202547500008388,0.51044072280046,123.12699241417346,5.0352467270896275,0.25,154.99369639246407
CUST0382,230,2,379.0781224911283,1,1,2,112,4,Lost Customers,1,Cluster 1,-2.0728064967990303,1.161047443708965,189.53906124556414,5.0352467270896275,0.25,238.59398444809182
CUST0383,38,9,896.9543104671416,4,5,5,455,14,Champions,0,Cluster 0,2.1646933692221317,0.4052192312237157,99.66159005190462,5.0352467270896275,0.25,125.45517378135024
CUST0384,43,9,921.3758154999283,3,5,5,355,13,Loyal Customers,0,Cluster 0,2.190784507461856,0.493616331480429,102.37509061110315,5.0352467270896275,0.25,128.8709599837653
CUST0385,107,3,284.7009132559722,2,1,1,211,4,Others,1,Cluster 1,-1.299826496593945,-0.26785979269216026,94.9003044186574,5.0352467270896275,0.25,119.4616118059635
CUST0386,35,7,814.2763854574838,4,4,5,445,13,Champions,0,Cluster 0,1.4287861275797407,0.0280849130008112,116.32519792249768,5.0352467270896275,0.25,146.4315180293274
CUST0387,37,10,1092.4092900902087,4,5,5,455,14,Champions,0,Cluster 0,2.890964287554661,0.7550806104210378,109.24092900902087,5.0352467270896275,0.25,137.51375756422567
CUST0388,90,4,567.590001378233,2,2,3,223,7,About to Sleep,1,Cluster 1,-0.28734515955179096,0.0037046330442608065,141.89750034455824,5.0352467270896275,0.25,178.62223104803405
CUST0389,330,2,56.78924104466264,1,1,1,111,3,Lost Customers,1,Cluster 1,-3.361100803881535,1.927365417646084,28.39462052233132,5.0352467270896275,0.25,35.74348001300519
CUST0390,66,8,705.604188688296,3,5,4,354,12,Loyal Customers,0,Cluster 0,1.2940357757201266,0.3748438273380379,88.200523586037,5.0352467270896275,0.25,111.02784942854606
CUST0391,23,7,511.7113954687472,4,4,3,443,11,Loyal Customers,0,Cluster 0,0.8214852262170972,-0.48546672713103367,73.10162792410674,5.0352467270896275,0.25,92.02118318744554
CUST0392,7,4,466.3125813576752,5,2,3,523,10,Potential Loyalists,1,Cluster 1,-0.04144100159291279,-1.087954739555689,116.5781453394188,5.0352467270896275,0.25,146.74993119262186
CUST0393,126,5,353.374916273742,2,3,2,232,7,Others,1,Cluster 1,-0.6861798499586053,0.27829272894966584,70.6749832547484,5.0352467270896275,0.25,88.96649453014652
CUST0395,145,5,319.8822964543545,1,3,2,132,6,Others,1,Cluster 1,-0.869014758651982,0.45816805623862866,63.9764592908709,5.0352467270896275,0.25,80.53431431378512
CUST0396,81,6,702.1054438803762,2,4,4,244,10,At Risk,0,Cluster 0,0.6325465006353963,0.3051431848059455,117.0175739800627,5.0352467270896275,0.25,147.3030890987698
CUST0397,201,7,688.9026169543887,1,4,4,144,9,At Risk,0,Cluster 0,0.2048015757688003,1.8062556573691266,98.41465956491267,5.0352467270896275,0.25,123.8855231179666
CUST0398,13,8,870.1505679859159,5,5,5,555,15,Champions,0,Cluster 0,1.962839843456541,-0.039047092167580254,108.76882099823949,5.0352467270896275,0.25,136.91946248519574
CUST0399,215,6,489.5911011303859,1,4,3,143,8,At Risk,1,Cluster 1,-0.6040122570266069,1.6030143887471264,81.59851685506432,5.0352467270896275,0.25,102.7171662324576
CUST0400,93,3,149.09868319872692,2,1,1,211,4,Others,1,Cluster 1,-1.5229703350860617,-0.5984228762357824,49.6995610662423,5.0352467270896275,0.25,62.56238804914691
CUST0401,146,9,820.6955131435744,1,5,5,155,11,At Risk,0,Cluster 0,1.3802211522241195,1.5686613839180956,91.18839034928605,5.0352467270896275,0.25,114.78901101370349
CUST0402,2,5,696.8711395927824,5,3,4,534,12,Potential Loyalists,0,Cluster 0,0.7859551530492291,-0.741303652452513,139.37422791855647,5.0352467270896275,0.25,175.44590624188882
CUST0403,168,3,205.0266524104333,1,1,1,111,3,Lost Customers,1,Cluster 1,-1.8246307941492372,0.34404846978876497,68.34221747014443,5.0352467270896275,0.25,86.02998170964808
CUST0404,171,5,649.4124646961793,1,3,4,134,8,Others,1,Cluster 1,-0.28112728765404055,1.1680642847663705,129.88249293923587,5.0352467270896275,0.25,163.49759936963227
CUST0405,9,9,1232.757709279476,5,5,5,555,15,Champions,0,Cluster 0,3.079377808340257,0.4823918627043429,136.97307880883068,5.0352467270896275,0.25,172.42331169288857
CUST0406,124,7,528.0758696126401,2,4,3,243,9,At Risk,0,Cluster 0,0.283625525212197,0.710894399940643,75.43940994466287,5.0352467270896275,0.25,94.96401050435911
CUST0407,105,6,939.6151051353387,2,4,5,245,11,At Risk,0,Cluster 0,1.026351171951477,0.8780602998042915,156.60251752255644,5.0352467270896275,0.25,197.1330784523621
CUST0408,15,4,295.85703759515394,5,2,2,522,9,New Customers,1,Cluster 1,-0.46751911351426156,-1.2053886539820426,73.96425939878849,5.0352467270896275,0.25,93.10707376483948
CUST0409,198,1,29.57847713464825,1,1,1,111,3,Lost Customers,1,Cluster 1,-2.9553433320698117,0.23658312713618776,29.57847713464825,5.0352467270896275,0.25,37.23373254613325
CUST0410,5,4,202.3664536259926,5,2,1,521,8,New Customers,1,Cluster 1,-0.6193873940529888,-1.4373438707584962,50.59161340649815,5.0352467270896275,0.25,63.68531395581338
CUST0411,74,1,166.76024922622005,3,1,1,311,5,Others,1,Cluster 1,-1.9438529156404318,-1.0379098545612504,166.76024922622005,5.0352467270896275,0.25,209.91974978124378
CUST0412,154,4,546.9706414746456,1,2,3,123,6,About to Sleep,1,Cluster 1,-0.6973570751098018,0.7235087686547967,136.7426603686614,5.0352467270896275,0.25,172.13325826870772
CUST0413,22,4,392.385863367541,4,2,2,422,8,New Customers,1,Cluster 1,-0.29180595568711754,-1.004614708458166,98.09646584188525,5.0352467270896275,0.25,123.48497714235303
CUST0414,157,7,802.6937581879082,1,4,5,145,10,At Risk,0,Cluster 0,0.7090989652200865,1.4344626880522264,114.67053688398688,5.0352467270896275,0.25,144.34861138467633
CUST0415,37,3,189.77197644983897,4,1,1,411,6,New Customers,1,Cluster 1,-1.1136801940696228,-1.2002909958074568,63.25732548327966,5.0352467270896275,0.25,79.6290602760318
CUST0416,63,5,607.2209786055496,3,3,4,334,10,Need Attention,0,Cluster 0,0.2388773580768703,-0.14172037746458305,121.44419572110992,5.0352467270896275,0.25,152.8753722571877
CUST0417,119,1,83.35499718357653,2,1,1,211,4,Others,1,Cluster 1,-2.385993901390813,-0.6169308591766124,83.35499718357653,5.0352467270896275,0.25,104.9282441887922
CUST0418,350,2,243.2320809628029,1,1,1,111,3,Lost Customers,1,Cluster 1,-3.0585661842426237,2.390610759726379,121.61604048140146,5.0352467270896275,0.25,153.0916924488941
CUST0419,54,7,1143.587985317887,3,4,5,345,12,Loyal Customers,0,Cluster 0,2.055995298634594,0.656196229668887,163.36971218826957,5.0352467270896275,0.25,205.6517021503897
CUST0420,59,9,854.3399915561927,3,5,5,355,13,Loyal Customers,0,Cluster 0,1.9501179626789238,0.5971148806323121,94.92666572846585,5.0352467270896275,0.25,119.49479573069719
CUST0421,68,6,550.5157789143947,3,4,3,343,10,Loyal Customers,0,Cluster 0,0.3680199265301735,-0.03352701227822078,91.75262981906577,5.0352467270896275,0.25,115.49928224957928
CUST0422,9,8,785.9183319607364,5,5,5,555,15,Champions,0,Cluster 0,1.7975203558483062,-0.18969394657483007,98.23979149509205,5.0352467270896275,0.25,123.66539714890742
CUST0423,88,3,404.05194601124424,2,1,2,212,5,Others,1,Cluster 1,-0.925292882861592,-0.3416590916956661,134.68398200374807,5.0352467270896275,0.25,169.5417698939427
CUST0424,117,2,87.17423410255714,2,1,1,211,4,Others,1,Cluster 1,-2.0819068674591925,-0.5154758670740391,43.58711705127857,5.0352467270896275,0.25,54.86797211893072
CUST0425,28,8,1055.7803111064175,4,5,5,455,14,Champions,0,Cluster 0,2.2919945401222965,0.36496877684701673,131.97253888830218,5.0352467270896275,0.25,166.12857362575804
CUST0426,31,2,195.11385415669054,4,1,1,411,6,New Customers,1,Cluster 1,-1.3518161221380425,-1.3835875066339107,97.55692707834527,5.0352467270896275,0.25,122.80579944403986
CUST0427,19,6,640.3141827730093,5,4,4,544,13,Champions,0,Cluster 0,0.8471835004078314,-0.4931873496025403,106.71903046216822,5.0352467270896275,0.25,134.33916221320268
CUST0428,174,4,386.5310912854645,1,2,2,122,5,Lost Customers,1,Cluster 1,-1.1693173792712597,0.7581891633230211,96.63277282136613,5.0352467270896275,0.25,121.64246326959483
CUST0429,19,9,723.1128609691406,5,5,4,554,14,Champions,0,Cluster 0,1.8846071588367626,-0.030812410273777766,80.34587344101561,5.0352467270896275,0.25,101.14032406975782
CUST0430,135,2,285.4008347817629,1,1,1,111,3,Lost Customers,1,Cluster 1,-1.741688083446368,-0.06096193319922499,142.70041739088146,5.0352467270896275,0.25,179.6329524054399
CUST0431,95,4,346.99944419087694,2,2,2,222,6,Others,1,Cluster 1,-0.8082999477445129,-0.21060484551443212,86.74986104771924,5.0352467270896275,0.25,109.20173847900206
CUST0432,103,5,948.4438444717582,2,3,5,235,10,Others,0,Cluster 0,0.7732520640130922,0.7456516526766891,189.68876889435165,5.0352467270896275,0.25,238.78243818523623
CUST0433,63,2,211.82734365931015,3,1,1,311,5,Others,1,Cluster 1,-1.4964866228159681,-0.9902989553217834,105.91367182965507,5.0352467270896275,0.25,133.3253673585789
CUST0434,24,4,659.8452317802969,4,2,4,424,10,Potential Loyalists,0,Cluster 0,0.29398455671441276,-0.6508850519053568,164.96130794507422,5.0352467270896275,0.25,207.6552214817148
CUST0435,2,9,925.0071181335659,5,5,5,555,15,Champions,0,Cluster 0,2.4320633535221257,0.020658446907034167,102.77856868150732,5.0352467270896275,0.25,129.37886289212906
CUST0436,1,4,314.55235655363117,5,2,2,522,9,New Customers,1,Cluster 1,-0.3461580942344315,-1.3453207834455927,78.63808913840779,5.0352467270896275,0.25,98.99054523968755
CUST0437,208,1,50.125736060524936,1,1,1,111,3,Lost Customers,1,Cluster 1,-2.9663378447494595,0.3784185997204814,50.125736060524936,5.0352467270896275,0.25,63.098862110429174
CUST0438,24,4,327.6863276843666,4,2,2,422,8,New Customers,1,Cluster 1,-0.4476367894651956,-1.0612594823348787,81.92158192109164,5.0352467270896275,0.25,103.12384431154537
CUST0439,55,3,381.9386955727009,3,1,2,312,6,Others,1,Cluster 1,-0.786991492984236,-0.7532639015491316,127.31289852423363,5.0352467270896275,0.25,160.26296390261032
CUST0440,75,3,272.91009377738715,3,1,1,311,5,Others,1,Cluster 1,-1.1441649999649723,-0.6550665022038878,90.97003125912904,5.0352467270896275,0.25,114.51413804019266
CUST0441,89,4,541.3628880917452,2,2,3,223,7,About to Sleep,1,Cluster 1,-0.34021613707071124,-0.04034332424975991,135.3407220229363,5.0352467270896275,0.25,170.36848190198427
CUST0442,14,8,966.4263739165292,5,5,5,555,15,Champions,0,Cluster 0,2.1721106798871297,0.09154435979627917,120.80329673956615,5.0352467270896275,0.25,152.06860113238437
CUST0443,10,6,825.401322984579,5,4,5,545,14,Champions,0,Cluster 0,1.3116171259371663,-0.3693214278236379,137.5668871640965,5.0352467270896275,0.25,173.17080458723126
CUST0444,20,5,645.0361250071294,4,3,4,434,11,Potential Loyalists,0,Cluster 0,0.5678537190768328,-0.5957349001494846,129.00722500142587,5.0352467270896275,0.25,162.3958018648362
CUST0445,161,7,642.5276952268764,1,4,4,144,9,At Risk,0,Cluster 0,0.3287428943437788,1.2831612535301373,91.78967074669663,5.0352467270896275,0.25,115.54590980198468
CUST0446,111,4,342.68386546115,2,2,2,222,6,Others,1,Cluster 1,-0.908929082376024,-0.02961692429180897,85.6709663652875,5.0352467270896275,0.25,107.84361324935486
CUST0447,19,8,803.6790747325581,5,5,5,555,15,Champions,0,Cluster 0,1.780304303309758,-0.05130114846200772,100.45988434156976,5.0352467270896275,0.25,126.46007595867292
CUST0448,33,3,550.6705260458292,4,1,3,413,8,New Customers,1,Cluster 1,-0.2851425597172869,-0.8009893455581026,183.5568420152764,5.0352467270896275,0.25,231.0634969980821
CUST0449,153,5,337.89976214426224,1,3,2,132,6,Others,1,Cluster 1,-0.8742834168298778,0.5735880648943453,67.57995242885245,5.0352467270896275,0.25,85.070433571063
CUST0450,16,6,578.5698259286826,5,4,3,543,12,Loyal Customers,0,Cluster 0,0.7263862879447252,-0.604405981569842,96.4283043214471,5.0352467270896275,0.25,121.38507593334228
CUST0451,61,2,65.68744031621809,3,1,1,311,5,Others,1,Cluster 1,-1.8114034542976907,-1.1941412966045528,32.84372015810904,5.0352467270896275,0.25,41.34405860789155
CUST0452,25,4,477.8627540453093,4,2,3,423,9,Potential Loyalists,1,Cluster 1,-0.11802038893703169,-0.8640750950736834,119.46568851132733,5.0352467270896275,0.25,150.38480426904246
CUST0453,100,7,1034.574478290632,2,4,5,245,11,At Risk,0,Cluster 0,1.5509908779791752,1.0571818170008764,147.79635404151887,5.0352467270896275,0.25,186.04777699083442
CUST0454,98,5,325.4224617923868,2,3,2,232,7,Others,1,Cluster 1,-0.5893513326937329,-0.0823013673980065,65.08449235847736,5.0352467270896275,0.25,81.92911928307825
CUST0455,2,8,1254.9564630220073,5,5,5,555,15,Champions,0,Cluster 0,2.8845658436859636,0.30827663926372695,156.8695578777509,5.0352467270896275,0.25,197.46923197098553
CUST0456,188,6,741.3852127773408,1,4,4,144,9,At Risk,0,Cluster 0,0.1117278754784904,1.5996855073970941,123.5642021295568,5.0352467270896275,0.25,155.544061089573
CUST0457,69,9,1270.7925837552566,3,5,5,355,13,Loyal Customers,0,Cluster 0,2.823073398656832,1.228081981610562,141.1991759728063,5.0352467270896275,0.25,177.74317217120634
CUST0458,136,2,150.81876430248758,1,1,1,111,3,Lost Customers,1,Cluster 1,-2.047860689801888,-0.21558989993418157,75.40938215124379,5.0352467270896275,0.25,94.92621116722532
CUST0459,13,7,657.0651546692068,5,4,4,544,13,Champions,0,Cluster 0,1.2028920171112931,-0.42233543536927654,93.86645066702954,5.0352467270896275,0.25,118.16018462617012
CUST0460,6,9,1056.6359085537,5,5,5,555,15,Champions,0,Cluster 0,2.7032065780262093,0.2298626176297722,117.40398983929998,5.0352467270896275,0.25,147.78951389639977
CUST0461,23,5,634.8627182166865,4,3,4,434,11,Potential Loyalists,0,Cluster 0,0.5280779406510936,-0.573368955632223,126.9725436433373,5.0352467270896275,0.25,159.83452120258977
CUST0462,139,2,188.40089054496644,1,1,1,111,3,Lost Customers,1,Cluster 1,-1.9810112287453472,-0.13422312952732235,94.20044527248322,5.0352467270896275,0.25,118.58062093716418
CUST0463,102,3,326.4194040563085,2,1,2,212,5,Others,1,Cluster 1,-1.1782448428620649,-0.274542500277377,108.80646801876951,5.0352467270896275,0.25,136.96685299442285
CUST0464,14,5,485.5360860352602,5,3,3,533,11,Potential Loyalists,0,Cluster 0,0.24585570657574973,-0.8626633004645354,97.10721720705205,5.0352467270896275,0.25,122.2396994046476
CUST0465,93,6,433.2957418571227,2,4,2,242,8,At Risk,1,Cluster 1,-0.03587835166265543,0.11277497481525728,72.21595697618712,5.0352467270896275,0.25,90.90629025199789
CUST0466,335,1,112.22456837736014,1,1,1,111,3,Lost Customers,1,Cluster 1,-3.5499496614363886,1.9340529779461935,112.22456837736014,5.0352467270896275,0.25,141.26959765528719
CUST0467,42,5,570.9244171990224,4,3,3,433,10,Potential Loyalists,0,Cluster 0,0.27726602818876167,-0.4311085437548704,114.18488343980448,5.0352467270896275,0.25,143.73726515584653
CUST0468,58,4,340.70617644554113,3,2,2,322,7,Others,1,Cluster 1,-0.6119283960660327,-0.6492443718391735,85.17654411138528,5.0352467270896275,0.25,107.2212287404145
CUST0469,6,2,145.69784676346606,5,1,1,511,7,New Customers,1,Cluster 1,-1.3199712379187527,-1.7357643656250012,72.84892338173303,5.0352467270896275,0.25,91.70307575746857
CUST0470,30,3,235.37182087677223,4,1,1,411,6,New Customers,1,Cluster 1,-0.9720583221138666,-1.2254683477686739,78.45727362559074,5.0352467270896275,0.25,98.76293255990778
CUST0471,27,12,1138.7214930001483,4,5,5,455,14,Champions,0,Cluster 0,3.6196089771212407,0.935901174041084,94.89345775001236,5.0352467270896275,0.25,119.4529931394919
CUST0472,9,4,457.7325846934837,5,2,3,523,10,Potential Loyalists,1,Cluster 1,-0.07197202386204761,-1.0752651569635738,114.43314617337093,5.0352467270896275,0.25,144.04978118500873
CUST0473,263,2,142.19081836332916,1,1,1,111,3,Lost Customers,1,Cluster 1,-2.789386347889281,1.252663224966658,71.09540918166458,5.0352467270896275,0.25,89.4957315982686
CUST0474,29,4,466.44768328614737,4,2,3,423,9,Potential Loyalists,1,Cluster 1,-0.16625556911325862,-0.8315982146148237,116.61192082153684,5.0352467270896275,0.25,146.79244816406955
CUST0475,183,3,269.7094460930507,1,1,1,111,3,Lost Customers,1,Cluster 1,-1.7655180513566657,0.5986372577415059,89.90314869768356,5.0352467270896275,0.25,113.17113380876582
